"","name","n_nbinom","q_nbinom","pvalue_nbinom","n_binomlog","q_binomlog","p_binomlog","pvalue_binomlog","p1_doublenbinom","size1_doublenbinom","p2_doublenbinom","size2_doublenbinom","pvalue_doublenbinom","freq","class"
"result.638","story",0.344509263195199,0.37736953288909,0.00709644148441502,524,0.564168088505436,0.000655075285862729,0.00273775998491754,0.987368999208531,1.31384103691086,0.36385077894752,0.315681656178913,0.00760282470731743,58,"nothing"
"result.639","sudden",2.40686530797937,0.809012020585965,0.566501183935793,694,0.160234881553064,0.00074675556181066,0.464544413317299,0.810090975138062,0.877453676743682,0.809952406492384,1.54730944383411,0.563933804564727,58,"all"
"result.640","wondering",1.9474012848665,0.774033805411867,0.375912133437449,374,0.184330266434224,0.00136175479034718,0.270743013575713,0.773426964288297,1.04609101200491,0.773830074437654,0.897063586598801,0.377160017822252,58,"all"
"result.641","bay",0.109481215724317,0.163779717040946,0.231020332404992,228,0.77314659762024,0.000889855146972951,0.106335754404422,0.999999956807644,1.09314786051323,0.16373458614358,0.109433790560963,0.231085497019646,57,"all"
"result.642","charge",0.536907017283239,0.490095890718162,0.347820937846466,1,0.642176590277465,0.322987119226789,0.361439226774787,0.774638055729327,0.850492769872572,0.315235400965461,0.143721525738296,0.409740236352899,57,"all"
"result.643","nevertheless",0.894987860577351,0.61569951719931,0.672827813500917,169,0.361942693793409,0.00259323762399774,0.760086103320483,0.981548102188195,0.976588563616271,0.605057657161531,0.828093419350795,0.688538894016859,57,"all"
"result.644","problem",0.298431048891186,0.348342086441858,0.138981119560799,509,0.584563863757052,0.000636824420837369,0.0936212155177277,0.999999983643455,1.4368352675855,0.348391379857212,0.2986727724775,0.139083206854409,57,"all"
"result.645","rest",6.0206093407566,0.915045273004276,0.340033606543382,530,0.0687374074499667,0.00101842567508326,0.300927154926521,0.916106337345753,2.96929558538345,0.910678572632449,2.92298546953064,0.343579413252139,57,"all"
"result.646","sufficient",15.2847716460979,0.96473193143695,0.807552248608424,3,0.182995690567504,0.168121600982655,0.71754998927574,0.855167699141348,3.30499108850742,0.999999622041738,2.88786900842438e-06,0.673756356773234,57,"all"
"result.647","ten",1.58320530230749,0.739070744902838,0.792577125938413,337,0.262055535469252,0.0014191188531654,0.792709117243839,0.961704869267387,3.50893697566797,0.676691178922337,0.873061014059473,0.8618187659883,57,"all"
"result.648","whole",1.88580374124393,0.771341975341962,0.814204279218975,409,0.199713211100879,0.00121237543430429,0.693578876359577,0.771177521899318,0.976656011178351,0.771345568418768,0.907328216883593,0.814659483166751,57,"all"
"result.649","accident",0.168165217525821,0.234427523075985,0.749226072576821,193,0.716310399985323,0.00128256297140958,0.927062502337529,0.990687645568276,1.48656009315677,0.222525912803447,0.153094901081467,0.857058427473826,56,"all"
"result.650","become",123.367522594381,0.995573070984887,0.935863259812631,23,0.0104431627095131,0.0237336793648078,0.870650220372404,0.986017281927093,11.5116400137034,0.978737563134425,17.6905330454744,0.946573320196899,56,"all"
"result.651","dead",0.287183184750286,0.343488140642686,0.642375081035738,668,0.62491402338618,0.000464569470363141,0.605992182211006,0.979084648281004,1.58788895246115,0.31615493507322,0.238212259041449,0.75855815125076,56,"all"
"result.652","early",175.823637044156,0.996890414121239,0.660940597919397,9,0.0118113626034107,0.0606106380286227,0.493924950363999,0.985331781286841,28.8950691961704,0.980813471316785,5.86341862443393,0.674833014456462,56,"all"
"result.653","papers",0.41060159136156,0.427826651746484,0.892661251814733,58,0.55475837301838,0.00602439311362742,0.923397763842875,0.998064282389046,1.86477841791812,0.425149794563104,0.403369218330846,0.890574508129389,56,"all"
"result.654","public",0.398460649900556,0.420615383309527,0.223054166382226,638,0.487648055714133,0.000564183440543507,0.0612632994274975,0.999999892492823,1.19010763290106,0.420879008600349,0.398864486498139,0.222464129964608,56,"all"
"result.655","talked",2.64563711668431,0.828179161122963,0.966457617703259,188,0.169364852383965,0.00265528049085512,0.946889663081745,0.828403188131416,1.43652229501305,0.827801924800143,1.20882339610884,0.966795951429464,56,"all"
"result.656","view",2.92122265497441,0.841817297992768,0.476749685966057,1,0.426304712306384,0.405369839617836,0.855807004881819,0.943171363826187,0.864388104968277,0.82997728478468,2.425817935933,0.474971466219031,56,"all"
"result.657","women",0.484361834764814,0.468655960339454,0.0585860986291015,261,0.713415761255233,0.00134579591251429,0.00104257222595672,0.947737368224237,6.36173711359181,0.097052614478687,0.021015252414053,0.912534953829787,56,"nbinom+doublenbinom"
"result.658","yourself",0.261769580447744,0.322905232659429,0.105530112722093,355,0.76604050915192,0.000814202467739301,0.0208836532818625,0.886342843035225,1.72935624810207,0.128414849937706,0.0481829156045677,0.963367064488585,56,"nbinom+doublenbinom"
"result.659","beauty",2.44075032112612,0.8206481552518,0.498757387721862,506,0.183993189320397,0.000955243334682652,0.513149009641323,0.784296402128043,1.03303838202684,0.784332192503695,0.927854466152127,0.62786015975993,55,"all"
"result.660","cry",0.298765035532246,0.356451887969832,0.110306144304063,1,0.796244603461737,0.270812099270879,0.0558380420629868,0.907384393078014,2.22133763125538,0.148426897789498,0.0544531236701573,0.913262685819219,55,"all"
"result.661","em",0.453383680221982,0.456928978843099,0.316979157956541,118,0.4690136950937,0.00309713622301984,0.349622073663576,0.999999821257434,1.16809466014742,0.456950435224645,0.453690939278075,0.317194038607439,55,"all"
"result.662","especially",44.3628483678037,0.987992231453824,0.302236685341338,119,0.0106558841877902,0.00450756449205998,0.289513077960789,0.959362500775006,8.56947612402295,0.954757633605023,3.67052267128227,0.368036105102132,55,"all"
"result.663","full",0.889741556621461,0.622491658919703,0.620263899099753,131,0.39937801224081,0.00318658230478838,0.692915240419325,0.999991785933281,0.806475445941295,0.622424842188634,0.893202451137747,0.625254532679764,55,"all"
"result.664","hence",0.85337757089107,0.612714418028079,0.341597800834731,512,0.324321046355858,0.000838554109663635,0.195581743021223,0.999999909850013,0.988053990230899,0.612624725300134,0.853095642913136,0.341848704003791,55,"all"
"result.665","hers",0.758572061320075,0.58435819124214,0.451526205203774,412,0.515078183123695,0.000956529959523485,0.151158354753966,0.832133564696349,2.08055187593569,0.156214633340815,0.0221087203103181,0.870182751130123,55,"all"
"result.666","inclined",1.1161229019078,0.674191439598077,0.151521543399863,261,0.251241611321647,0.00175280549681073,0.0679793300674397,0.999998646324832,0.691056823608897,0.673993522797734,1.11484124707766,0.151688240047556,55,"all"
"result.667","swiftly",1.35782744320926,0.715794876002352,0.378835904779484,814,0.307129057558061,0.000552703735154638,0.317438346317216,0.973095692638279,10.2679702251832,0.490715605404844,0.244417299679436,0.576304469134213,55,"all"
"result.668","telephone",0.194016725581781,0.264509519520914,0.938128984778092,305,0.671505770206702,0.000866437748091654,0.107706025565059,0.999999930383753,1.24065180965808,0.264774909957594,0.194188859995157,0.93671813605974,55,"all"
"result.669","words",0.945833079819648,0.636888082580212,0.572881228475329,271,0.340938146408917,0.00159462320272792,0.492403276918824,0.999999662405077,0.798758382585239,0.636653620398256,0.944956093678065,0.573728980331325,55,"all"
"result.670","you'll",1.19959834235797,0.689988465489457,0.503313906033411,603,0.270478099952132,0.000753237066556325,0.379079554672236,0.999999537942508,1.00390903851482,0.689613810509443,1.1981679438614,0.504879603829111,55,"all"
"result.671","connected",3.9410491976887,0.881583862286061,0.987607919658415,432,0.121637067858958,0.00114882974565099,0.986629782867591,0.956158893142187,0.791338644440165,0.876201850809558,3.49068953741931,0.988103902592358,54,"all"
"result.672","department",0.32447296003391,0.379808502865576,0.239853564586375,469,0.66558562778717,0.000657866601674473,0.164174758182023,0.850664407132544,0.950334601503303,0.196941990865187,0.101641883380324,0.605926390349705,54,"all"
"result.673","glad",0.885799051228759,0.625836819355839,0.491855507807833,136,0.321766497751824,0.00313465744249856,0.326481339760941,0.999999880374815,1.14389979110761,0.626129982513547,0.886355997075695,0.49058007665486,54,"all"
"result.674","instantly",1.58706925351004,0.749709488727614,0.484512329333014,310,0.265348448773977,0.00146193554286393,0.441244745300508,0.966446376288411,7.08132870359946,0.584072052907187,0.393573387109514,0.594421276752143,54,"all"
"result.675","lodge",0.148192876616401,0.218781102731483,0.0219706937854893,482,0.677536368869249,0.000488578790092417,0.00387860314412758,0.999999995296973,0.804232325775315,0.218545650637041,0.148118440905495,0.022076305611568,54,"nothing"
"result.676","lord",0.0689664129967921,0.115122775820404,0.860262380983288,603,0.833049709747484,0.000251171567787927,0.57530027883742,0.999999874420722,0.305438185643229,0.115124507096407,0.0689013546832909,0.860584408070922,54,"all"
"result.677","miles",0.342869400414535,0.393106457021601,0.0400709197499297,639,0.739717964979741,0.000486701924544209,0.00266879869005443,0.884231831009363,2.43589540271142,0.0751521063511994,0.017092450038931,0.39436067069512,54,"doublenbinom"
"result.678","north",0.432212035531722,0.449323132943599,0.676597779154709,281,0.555606297684586,0.0012266298544323,0.653678242920608,0.997106709673893,4.66955309741756e-07,0.52890576668179,0.570946858843465,0.781196378985564,54,"all"
"result.679","plainly",1.71139149244126,0.763774304058368,0.578156687437848,572,0.199543717954226,0.000822708065219818,0.453304250791464,0.763693667708907,0.955869269612,0.763987522670588,0.756237619381713,0.578078354283819,54,"all"
"result.680","question",0.473377310773942,0.471995881788507,0.169674053185592,154,0.488597105328731,0.0023413357082256,0.155338622807028,0.999999950720738,1.19620106828285,0.471523585873638,0.472710667763904,0.169745526258175,54,"all"
"result.681","strong",1.34840720784488,0.71810287486026,0.71805531419497,2,0.397478320753437,0.202115548378817,0.932279449952985,0.941271307260012,2.24297890390862,0.647670487636425,0.710370016836513,0.784003945109565,54,"all"
"result.682","to-night",0.294515997864467,0.357489270631355,0.0880192329274042,661,0.562581534581492,0.000474007822450801,0.0451673783175813,0.999999984238269,1.23706417769854,0.357026195585785,0.293544131643881,0.0879288652457465,54,"nbinom+doublenbinom"
"result.683","air",99.5728797337558,0.994820083413436,0.367842448531809,1,0.310301145230562,0.426640168151229,0.697607901514883,0.999999879937248,0.000198230693792749,0.920197531058566,5.98189967309826,0.196015399671167,53,"all"
"result.684","bright",0.510637105922814,0.495793901843351,0.575023615953643,466,0.507068208464638,0.000767620359510143,0.567300705720404,0.841627071190304,0.547644963493839,0.424658270224371,0.308097405427031,0.701296714781613,53,"all"
"result.685","convinced",0.876382473290051,0.627840851110739,0.714845157374524,321,0.365621226843787,0.00127411399047611,0.685621130028784,0.99999987253318,0.798735637454273,0.62789571577094,0.876940397105807,0.715043219051694,53,"all"
"result.686","cranston",0.355966168615602,0.406428304254795,0.0183246460463389,563,0.487951471348387,0.000596768733376331,0.0110382249617182,0.99999998237576,1.18596778651782,0.406093315221495,0.355233239355987,0.0182917116357485,53,"nothing"
"result.687","directly",1.75320547902281,0.771308961786123,0.789508018169628,445,0.215075887760966,0.00102832099237781,0.731385990628341,0.770731445756661,1.03809839241024,0.77067433946142,0.708631196491168,0.791595405615767,53,"all"
"result.688","during",0.869337299154199,0.625873434865048,0.978068612813996,232,0.350316844493868,0.00177231448399504,0.880357238120851,0.999998862749751,1.05476321683554,0.625744630397158,0.868751931105127,0.979090830976037,53,"all"
"result.689","east",0.269051236865222,0.341227481039934,0.480790318420168,732,0.723241395113911,0.00038809423760242,0.218376986583266,0.613838236492346,0.420052632269852,0.172336851179398,0.0500356669825028,0.726256434175669,53,"all"
"result.690","force",0.55502665342035,0.516217159618817,0.286076026644696,675,0.541139764822403,0.000533384649641201,0.183914485637295,0.948247292959874,4.08602176011966,0.309697075215435,0.13161570715899,0.840762346266079,53,"all"
"result.691","passed",1.85254397149333,0.781025108663937,0.751185308265189,438,0.191128253358962,0.0010599896617721,0.639005105314987,0.780708877154041,0.966944281837531,0.781008275103807,0.884775601814879,0.752057624087714,53,"all"
"result.692","testimony",0.128410051027597,0.198051037569669,0.499726469527775,306,0.762908531927468,0.000688953271382976,0.348711895390746,0.999999969665997,0.842312528575535,0.198350762437966,0.128644537625917,0.498625757188276,53,"all"
"result.693","ain't",0.270804687686038,0.346827050697633,0.341494684111711,150,0.579467258045836,0.00196430548819738,0.166427762235234,0.999999946167051,1.13845145776377,0.347480032627351,0.271287408397651,0.339907365995287,52,"all"
"result.694","children",0.437338911499565,0.46155033328323,0.160293548386279,1,0.664666056496228,0.292363607718998,0.271540683295571,0.935162900715444,3.0493255668825,0.244665910285391,0.0969003618082264,0.686180116711939,52,"all"
"result.695","defense",0.117618665718389,0.187363023182827,0.170419827400271,467,0.777341749767983,0.000426664898395409,0.109571201640029,0.999999991824576,0.668017200434291,0.187435463333784,0.117624988608998,0.17021797159002,52,"all"
"result.696","fifteen",0.326228846131774,0.390048626477539,0.570230568114326,447,0.604710491697145,0.000687877531406505,0.587744884143429,0.986767390388379,1.17410360210357,0.377418407765483,0.299601017908731,0.54622754800642,52,"all"
"result.697","forward",0.734445336873867,0.590207518328792,0.466499896168378,3,0.447923293662452,0.122497935606336,0.636178801376681,0.98973917540863,8.64933110765818,0.520483903762943,0.455599573993554,0.573241120314862,52,"all"
"result.698","hadn't",0.27342475039817,0.349066363400688,0.388194001080883,263,0.725744345414819,0.00107099358914481,0.149590604644924,0.855962002853247,1.06249413849447,0.197049728715397,0.0811736192549717,0.865561113968992,52,"all"
"result.699","impressed",4.46893951669335,0.897584333829582,0.928963727648147,222,0.097373703763616,0.00218183318204155,0.943219211749015,0.898181268919072,3.07418178077237,0.898223135795062,1.42392885094098,0.93111814461788,52,"all"
"result.700","live",1.72226246616977,0.771700077405776,0.678719804903728,366,0.230342488304967,0.00121668939706722,0.675760505567918,0.934485704585365,2.68817842086298,0.688992234376289,0.709463704935079,0.737616848723691,52,"all"
